Probesets	cold_green_6h	cold_green_24h	cold_roots_6h	cold_roots_24h	osmotic_green_6h	osmotic_green_24h	osmotic_root_6h	osmotic_root_24h	salt_green_6h	salt_green_24h	salt_root_6h	salt_root_24h	drought_green_6h	drought_green_24h	drought_root_6h	drought_root_24h	genotox_green_6h	genotox_green_24h	genotox_root_6h	genotox_root_24h	oxidative_green_6h	oxidative_green_24h	oxidative_root_6h	oxidative_root_24h	UV-B_green_6h	UV-B_green_24h	UV-B_root_6h	UV-B_root_24h	wounding_green_6h	wounding_green_24h	wounding_root_6h	wounding_root_24h	heat_green_3+3h	heat_green_3+21h	heat_root_3+3h	heat_root_3+21h	diurnal_04h.CEL	diurnal_08h.CEL	diurnal_12h.CEL	diurnal_16h.CEL	diurnal_20h.CEL	diurnal_24h.CEL	Sulfate_2h	Sulfate_8h	Sulfate_24h	Pinf_6h	Pinf_24h	DC3000_02h	DC3000_24h	ABA_3h	ABA_30h	ACC_3h	ACC_30h	BL_3h	BL_30h	GA_3h	GA_30h	IAA_3h	IAA_30h	MJ_3h	MJ_30h	ZEA_3h	ZEA_30h	cell_cycle_aph_6h	cell_cycle_aph_8h	cell_cycle_aph_10h	cell_cycle_aph_12h	cell_cycle_aph_14h	cell_cycle_aph_16h	cell_cycle_aph_19h
263352_at	2.0522568	5.497148	0.5850337	2.26889	1.5685469	1.8848509	0.034711387	-0.66940534	0.6181015	0.29726794	-2.4197676	-1.8718723	0.08554412	0.37989664	-0.10334324	0.031146634	0.025364436	0.49463034	-0.011266944	-0.31329542	0.05032222	0.35873413	0.031052487	-0.29336786	-0.6409891	0.093279354	-0.011508516	-0.49722743	-0.5433422	-0.6956391	-0.26298058	-0.33647016	-0.5073514	-0.37984085	-0.114718355	-0.17714109	-0.6430151	-0.3100778	-1.2900544	-0.4508092	-0.10988325	0.42895463	-0.35744232	-0.061311606	-0.5845599	-1.1944898	-0.10192546	-0.12460014	-1.833122	-0.16436876	0.20025036	-0.34706923	-0.13668308	-0.17668566	0.05518844	-0.20672527	-0.19727103	-0.3042379	-0.19118416	-0.42272064	-0.06797347	-0.28026012	-0.16094746	0.67466474	0.037070706	0.10532309	0.16906518	0.75521976	0.47891444	0.3055162
256091_at	-0.06657756	4.8873286	-0.21386941	1.1538959	1.4177344	3.1673136	-0.036535896	0.72695637	-0.25179592	-1.5131613	-3.0118332	-2.064431	0.012625499	0.60756963	-0.26853684	0.03189396	0.29625833	0.16309905	0.00134665	0.035636514	0.11311364	-0.4848208	0.21061546	0.040014	-0.42840546	0.2635537	0.19436835	0.2950398	-0.35729277	-0.31741503	-0.121388316	-0.011292866	0.66941935	-0.2506226	-0.16997136	-0.33776462	0.5162491	0.41906038	-1.1647799	-0.4354595	1.0320553	0.5046422	-0.14279634	0.16936897	-0.3872947	-0.86957526	1.146672	0.3356057	-1.5183609	0.15968238	0.18596604	0.060296047	-0.15308331	0.08030059	0.16131912	0.07760668	0.32332644	0.112898335	-0.19386755	-0.14929196	0.14138202	0.17147724	-0.10468042	0.10429007	-0.307637	-0.46520817	-0.7109465	-1.3338852	-1.2685293	-0.8788702
247867_at	-0.3821713	1.9509737	0.2560493	0.85533947	0.047055192	1.7484332	-0.08142071	0.5635688	-2.0149448	-0.7182378	-0.98082644	-0.32957676	0.04866248	-0.40937695	0.49769676	-0.2836553	-0.2684156	0.52595025	-0.74324	-0.58077896	-0.60910994	-0.26330784	-0.39423123	-0.15030451	-0.1296328	0.29934737	-0.12326602	0.26945114	0.3342817	0.8939395	0.22316998	-0.22699879	-0.11351807	0.3266742	-0.21812911	0.008805626	-1.3168515	-1.2642746	-3.960617	-1.570845	2.8078222	-0.27324414	-0.19037986	-0.1256306	-0.59111583	2.559999	0.9071907	0.44066414	2.915071	0.56235904	-0.8046779	-0.11473422	-0.5685722	-0.12532775	-0.091439106	0.095579624	-0.34137228	-0.36252758	-0.5919017	1.7597283	-0.14999433	-0.35157686	-0.36715075	0.2055532	0.13915436	0.15559028	0.22933693	0.056547593	0.2224257	0.27695507
259878_at	0.760367	4.15149	0.7191014	-0.27900544	0.3152499	-0.9805459	0.21537861	0.81027085	-0.26031855	-0.89705694	0.5459428	0.34589484	0.8044479	-0.2856197	1.8548851	0.58483124	-0.67694956	-0.6254714	0.1810934	0.5345344	-0.8747816	0.28096935	-0.35504773	0.03181292	-0.72175944	-1.2065169	-0.45352596	-0.007644435	0.50853413	0.36497724	0.56850564	0.3937061	-0.17925982	-0.7152801	0.21016213	-0.14397539	-1.6353446	-1.1782713	-2.4553103	-1.7966609	1.6825804	0.22091436	-0.09831291	-0.1624406	-0.4075716	0.37903497	0.34013847	0.34482354	2.4538872	-1.5284649	-0.20438454	-0.71691006	-0.15378618	-0.34484783	0.009373503	-0.12206765	-0.33404005	-1.4935937	-0.25717863	2.571724	0.6569507	-1.3495907	-0.049602315	0.028413089	-0.029175255	0.01165513	0.2867348	-0.03508016	-0.052501254	-0.10049064
260410_at	2.2170098	4.6633954	0.75357217	1.7176036	1.0749277	2.3618317	0.90600336	1.1839538	-0.13334967	1.7853369	0.04942168	0.5012226	0.29817754	0.015697982	0.6468784	-0.12533407	-0.31228536	-0.22444727	-0.07293122	0.16752622	-0.098371975	0.71733373	-0.77539563	-0.34143218	-0.069745265	-0.2548999	-0.41448364	-0.6829135	0.12843396	-0.21322411	-0.007100972	-0.032031607	-0.120428175	-0.12010184	-0.23636013	-0.53392106	-0.7693295	-1.0870358	-2.7358882	-1.8447009	-0.07371361	-0.36467552	-0.3401598	-0.48982492	-0.3677615	0.24401085	-0.26547468	-0.593981	1.9393482	0.4797428	-0.45682245	-0.7581138	-0.539504	-1.3488542	-0.70248055	-0.80932987	-0.5251328	-0.2724459	-0.59981716	0.1353966	-0.42047665	0.1385931	-0.29863837	-0.14337617	-0.35340986	-0.23551458	-0.32669392	-0.05048383	-0.20178248	-0.38123837
259595_at	1.4647079	3.6582875	0.42847165	0.9165481	0.4009693	0.462824	0.018043425	0.06365878	0.13230982	0.64312303	0.4973483	-0.4370859	0.24710694	-0.33083692	0.44842333	0.036232952	-0.18111584	-0.23523724	0.04213632	-0.3010112	-0.18576767	-0.04002305	0.046237018	-0.4376241	-0.42850965	-0.2617743	0.16777484	-0.07561696	0.4630859	-0.5444675	0.65771294	0.22782317	0.09928341	-0.40787226	0.39361644	-0.2526241	-0.6970146	-1.2764269	-4.6757116	-3.7276084	0.8666384	-0.12167202	-0.36630595	-0.3224463	0.1459264	1.014634	0.47602284	-0.21729282	2.1005504	-0.1658827	-0.18193483	-0.15286507	-0.010868189	-0.21349528	-0.2702914	0.13511078	-0.35264227	-0.36720586	-0.6519366	1.1840525	1.1060702	0.032701947	-0.6669634	0.23390798	-0.123754196	-0.16309021	-0.06713468	0.18651545	-0.11367873	0.027932841
265478_at	-1.5788031	3.5637748	-0.49589434	0.3060283	0.20178835	-0.82929635	0.44209343	1.6939498	-0.49094212	-2.1057465	-1.237836	0.11672819	0.57231164	0.8494702	-0.16485435	0.2593448	0.4297484	0.1751209	-0.6018458	-1.1296299	0.23665966	-0.634611	0.8839305	0.47316566	-0.6262024	0.85179955	0.16100025	0.6572477	0.13083969	0.6479722	0.671684	0.8592757	0.8268548	0.27362657	-0.0763836	-0.6033804	-0.71874374	-0.6104754	-4.140628	-3.4236817	0.9222152	-0.20313288	0.13617396	0.39181876	0.17411494	-0.015614148	0.34775162	0.020238189	-0.48771992	-0.41632178	0.22912751	0.6877594	0.26196283	-0.064397946	0.36326173	0.6824913	0.39857063	0.6339504	0.23777679	-0.48411098	0.08106651	0.92437494	0.26285082	-0.06485851	0.2265578	-0.17221689	-0.16341412	-0.30325675	-0.14924867	-0.27323157
249850_at	-3.134835	2.0023997	-0.50907284	0.37161124	0.14905871	1.1182407	0.4800909	0.31720772	-0.2871525	0.38138357	-0.36772513	0.5378569	0.47547796	0.11742821	0.47393456	0.13786769	0.27694213	-0.013215533	0.72742206	0.23128368	0.1479512	-0.098479286	0.36045885	0.24992281	-1.3728514	1.4309844	0.68396074	0.26704043	0.25633812	0.21224876	0.48281148	0.20157671	0.54630256	-0.01030683	0.6497939	0.062233545	-0.30360404	-0.79420966	-4.3776593	-4.6306114	0.4790981	0.7746248	0.13760412	0.098937534	-0.002621677	-0.73583144	0.74495274	0.08462286	-0.670352	0.40228495	-0.17603889	-0.24576262	-0.24485248	-0.23829976	0.20626546	0.000752	0.2988184	-0.41752088	-0.026371585	-0.33094394	-0.031167284	0.8276614	0.2416302	0.22289069	0.22603545	0.12610428	0.15316223	0.12887423	0.2336145	0.28172216
256060_at	-1.382361	2.5824094	0.4001776	0.54511297	-2.2123559	-0.07510185	0.4157951	0.43742308	-1.7918613	-0.18302964	0.47385022	0.3755863	0.00783362	0.046284158	0.34868434	0.3428414	-0.32070976	0.13508692	0.2791565	0.33694315	-0.70233464	-0.12114142	0.29005182	0.338504	-1.9795041	0.26496738	0.37740582	0.44769704	0.2861788	0.3163588	0.3958242	0.37287524	0.3689838	1.0358722	0.39817408	0.44375864	-0.8325654	-1.6932397	-3.9863365	-3.777652	0.9815313	0.8600555	0.33169666	0.45080516	0.38833204	-0.37724826	0.05052299	-0.15198448	-1.9500092	-0.1628218	0.05058568	0.28272957	0.0774362	0.14889129	0.08917122	0.4898656	0.3060216	0.15283762	0.14358705	1.3367351	0.47421756	0.34447122	0.32298788	0.39437976	0.41011432	0.40702084	0.2578189	0.21912226	0.41062304	0.2548603
253981_at	-2.3121638	3.8978405	-0.36266977	1.3026322	-1.3715658	-1.099056	-0.26026303	-0.4290857	-0.72993183	-0.7101846	-0.43113884	-0.4909201	-0.2632459	0.05266237	0.053318046	0.4875059	-0.23162082	0.07919255	0.09574077	-0.23198907	-0.014217334	-0.09932601	0.20124446	0.18099862	-1.6157095	0.5015157	0.11776947	0.19828612	-0.15510902	-0.30998904	0.29437742	0.49634376	0.5235098	0.5038655	0.56628907	0.48556474	-0.041662797	-0.45752868	-2.8909364	-3.8988698	1.1198016	0.60729086	0.40796098	0.24133684	0.4058653	-1.078723	-0.38127562	-0.086096786	-1.73818	-0.8691448	0.2412937	0.42230916	0.21006867	0.37039772	0.27619192	0.33375117	0.43459842	0.35266402	0.3164313	0.106230766	0.5640527	0.28223854	0.29676488	0.9388076	0.85935146	0.7392274	0.85461867	0.7270731	0.5651593	0.848461
260412_at	-0.9491324	2.5489664	0.03739704	2.5895245	-0.44805858	-1.6639733	-0.28953677	-0.14878921	0.03410118	-0.3017319	0.06401934	0.001054198	0.19893754	0.19036385	0.04555752	0.5778027	0.19236533	-0.2551954	-0.19391578	0.21817549	0.13448608	-0.2963096	0.15706715	0.20156209	-1.3671886	-0.39453322	0.092977226	0.13258854	0.105890855	0.10032755	0.20004852	0.317589	-0.065028876	0.23509322	0.3905401	0.4972845	-0.36545202	-2.3341155	-5.881627	-1.202529	0.6846122	0.6302281	0.28381452	0.38535714	0.06028374	-0.6262277	0.09096728	0.3815929	-1.5133233	0.21489535	0.27670956	0.17511351	0.07661841	0.089389265	0.16110222	0.28707513	0.3997388	0.08862759	0.21641159	0.04028648	0.30246028	0.55463845	0.31201434	0.16162406	0.54862577	0.6916667	0.52576864	0.40814042	0.45963213	0.52555376
252468_at	-1.3090578	4.105044	-0.9584502	0.7625842	-0.45049432	0.41122764	0.30102897	0.8824852	0.12553936	0.718039	0.13447736	0.26840308	0.08659871	0.504195	-0.12655008	0.094843045	0.3591291	0.24852416	0.038197957	-0.20645463	0.012541507	-0.09117895	-0.041582353	0.21833488	-1.722048	-0.31290323	0.17006862	0.047616776	0.077859856	0.6870896	0.115224116	0.24046616	0.2664736	0.7204133	0.4594133	0.17068376	-1.6273685	-2.064714	-3.9664986	-1.1789299	0.7949803	0.9215139	0.25688863	0.05660049	0.05057946	-1.4389061	-0.1194041	-0.119065806	-3.1721961	-0.6710214	-0.057534017	0.093210794	-0.19120036	-0.14631306	0.2969596	0.019241069	0.29319695	0.096475475	0.13452235	-0.5204856	-0.021891773	0.41977006	0.3608932	0.7315161	0.6665598	0.7711057	0.7397804	0.6114138	0.5132123	0.45932573
253581_at	-2.2395165	3.8779087	-0.33150715	1.0275011	0.2569646	1.9722751	0.4344679	0.74615157	0.27199027	1.5787123	-1.1855984	-0.052057136	0.006304958	1.3594127	0.5539163	0.8440785	0.1508599	0.8430122	0.28422624	0.508174	-0.10884493	-0.13424838	0.078349054	0.28880155	-1.7502764	-0.5400776	0.30480725	0.36387628	-0.45210102	0.047577396	0.44966555	0.22532573	0.08266873	0.6390431	0.6837524	0.4624115	-0.81253934	-1.9305232	-3.8420928	-1.1743796	0.5843203	0.27856156	0.4212053	-0.1090309	-0.2840462	-1.174534	-0.034201544	-0.3179975	-1.8978809	0.7073385	0.020539518	0.09049537	-0.07235291	0.20280653	0.109193966	0.2693669	0.10441924	-0.001280315	-0.20016815	0.55611473	0.08111658	0.31149045	0.44237292	-0.3791537	-0.3077883	-0.49108934	-0.6676356	-0.7281832	-0.7005295	-0.60194224
255070_at	-3.0856497	2.9231105	-0.5844021	0.74392015	0.9615031	1.2513644	0.30390474	0.15898988	0.8438499	2.1322672	-0.40037823	-0.08975055	0.23517436	0.27348873	0.10754892	0.3260904	0.52771205	0.58297664	0.6984287	0.59218776	0.32330197	0.15355	0.23135492	0.2814368	-1.4073361	0.2657004	0.35876745	0.007282046	-0.17640695	0.3928068	0.50815946	0.09137908	0.39896858	0.110369794	1.1717522	0.75033194	-1.3132604	-2.306782	-3.7669637	-2.666983	0.12774572	0.4573147	0.25442988	0.48879495	0.2660789	-1.1629419	0.45220408	-0.14025809	-1.4448403	0.8344548	-0.09203232	-0.124492265	-0.2998638	-0.27966383	-0.15315269	0.2162416	0.284807	0.08211132	0.06448949	0.03195298	-0.008331099	0.4557365	0.1273798	0.03033313	-0.05896132	-0.34395415	-0.78055024	-0.72372246	-0.38403693	-0.08703967
261203_at	-2.2952065	3.035097	0.03014148	0.5734502	0.38204107	2.6057584	0.24738917	0.4575457	0.76510906	2.093372	-0.15354516	0.4203407	-0.96656555	0.3725686	-0.8050577	0.4359439	-0.42695567	0.64124954	-0.103107676	0.38730264	-0.3673775	-0.3798613	-0.1063407	-0.16882706	-3.2691975	-0.15103596	-0.110666595	0.7157438	-0.7764555	0.089429945	-0.28279045	0.1996715	-0.31185383	0.055909656	-0.19696972	0.17867085	-0.7345677	-1.8199389	-2.4320192	-2.088429	0.64273876	-0.09961272	0.4651483	0.11801286	0.4443911	-1.1604725	-0.10604579	-0.35421336	-1.2424258	2.5821164	0.32643476	-0.40452495	-0.0383501	-0.4245374	0.1142159	-0.1655211	0.12212745	0.38775188	0.20025957	-0.2584924	0.11225169	0.44236434	0.3716514	0.54720473	0.13848735	0.07583985	0.5628695	0.3941216	0.18049367	0.28574917
251221_at	-0.43721035	3.6003506	0.5970577	0.29618958	1.1719644	2.8479774	0.5795548	0.43941334	0.15001015	0.1854398	-0.14414282	0.10721476	0.362507	1.2562107	-0.1358423	-0.18486403	0.16271462	0.48456636	-0.08368295	-0.20147865	0.084771074	-0.7761643	-0.2405238	0.045416135	-0.534726	0.91159695	-0.07954368	-0.106889166	0.10587383	0.97870255	0.22631247	-0.13704579	0.36762178	-0.7507322	0.051701475	-0.18075179	-0.6015891	-0.90460265	-4.3353286	-2.7780612	0.4921887	-0.11952358	-0.14725496	0.061914552	0.11370105	-0.9195919	-0.22185038	0.0177825	-1.6770896	1.4782864	-0.24299279	0.17110962	-0.08659007	-1.1599445	-0.05894032	-0.29299995	0.10425913	-0.047583774	0.13227932	-1.7548442	-0.20067829	0.975455	0.081499875	0.13164374	0.22209877	0.088955775	0.12578458	0.15960105	0.08076964	0.09256644
267361_at	-0.075972185	5.010238	0.24223132	0.32353204	0.35680306	0.920597	0.49966705	0.43818986	-0.26137945	0.25390065	0.1340038	0.38218263	-0.25711662	0.2428032	0.1502974	0.09264543	0.28188834	0.16604209	0.15530954	0.12799574	-0.28349283	-0.035425503	0.14583766	0.18631324	-1.5454723	0.26177025	0.09682847	0.16252087	-0.070725165	0.19967021	0.23622946	0.10329136	-0.7300732	0.028523602	0.21436559	0.16052192	-0.38149244	0.15024608	-3.6959386	-0.9785381	2.6168644	1.461722	0.04294158	0.08128556	0.20732734	-2.0129282	-0.08906427	-0.8165757	-1.9728758	1.174043	-0.21404174	0.16688783	-0.07993731	-1.355482	0.022709457	-0.5901659	-0.08248476	-0.33328104	-0.16591515	-0.28882998	0.29130188	0.33838335	-1.3295904	-0.03293185	0.011545182	-0.19688928	-0.13721906	-0.13381061	-0.05166096	0.05985314
255331_at	-2.167508	5.398468	0.13435292	0.8439855	-0.259244	-0.49166036	0.22799991	0.46728918	-0.34869117	-0.09330846	0.4895259	0.37645727	0.003060005	0.64746946	-0.20649718	0.25520295	0.06821597	0.10759496	0.10119471	0.3001795	0.07353341	-0.08408455	-0.02683319	0.36307928	-1.9935229	0.4643938	0.021242924	0.3457222	-0.06205881	0.49082062	0.24013977	0.23696315	0.5700179	0.2837076	0.11909644	0.5424868	-0.07076456	0.19102962	-2.3601913	-2.5393355	1.045742	0.2919553	0.1633313	0.06163037	0.27257276	-1.1801088	-1.2767491	-0.42918384	-2.9168234	-0.06584644	-0.3498076	0.20474434	-0.17629918	-0.3761242	-0.09797324	-0.1460691	0.03525212	-0.18657713	0.027355252	-0.66878194	0.015312906	0.6669686	0.29748276	0.5043657	0.27129892	0.19516905	0.34396943	0.27384794	0.35013837	0.18967699
255607_at	-1.1727314	5.244949	0.27533537	0.44449532	-0.60492605	0.053525757	0.5023754	0.3260154	-0.49803975	0.9347195	0.47119552	0.1268439	-0.17083134	0.3611325	0.37231922	0.16463533	-0.34307018	0.08905889	0.5270734	-0.034942836	-0.42721426	-0.09469194	0.13531365	0.28438878	-3.4853792	0.37213635	0.4287137	0.29613397	-0.06866625	0.23578955	0.27367157	0.057782892	-0.3921328	0.051159803	0.5113301	0.24016881	-0.5185073	-0.5185073	-2.4443612	-2.5907438	0.27458677	-0.08926693	0.20956334	0.17653072	0.2568591	-0.96778154	-1.1158378	-0.7312775	-1.3414071	2.0430667	0.22621204	-0.1491915	-0.017576717	-0.086583465	0.022925291	-0.005068673	0.27242902	-0.28453124	0.45917127	-0.4992644	0.34446973	-0.039320037	-0.24898161	0.26414287	0.3196122	0.36790496	0.2767624	0.13724701	0.3301824	0.1789049
256601_s_at	-0.81356347	2.8780832	0.049560893	0.05585571	-0.118688814	1.2228552	0.4003547	2.182554	-0.47667432	1.822086	0.055331018	0.041358262	1.0464073	2.0425436	0.12988535	-0.047268074	0.15496434	-0.3563041	0.25899765	-0.18173638	-0.101581484	0.21214329	0.05155364	0.18932393	-0.9625978	-0.4430983	-0.06301994	-0.23992355	-0.114439614	0.19874024	0.096723005	0.122236125	-0.12357336	-0.22236861	0.051096212	0.0477695	-0.37866214	-1.4297717	-3.8091898	-3.5993328	-0.4107526	0.8846367	-0.09816834	-0.10743853	-0.46409678	-0.51147443	-0.24584973	0.657994	-0.40747225	-0.2950501	0.38375497	-0.73193645	0.3452661	-0.026132355	0.23343565	0.23172998	0.07523156	-1.0407147	0.22740905	2.921015	0.30677107	-0.52345955	-0.44971204	-0.11317619	-0.117787816	-0.15519215	-0.12610744	-0.15070252	-0.025893653	-0.0947553
257985_at	-0.74928993	2.3168411	-3.0991738	2.1757548	0.3624594	0.6245285	-0.26629567	0.78724205	-0.029272169	0.5331481	-1.1477971	0.25169173	0.5629027	0.28745565	0.19751783	-0.14768802	0.28073198	0.16285822	0.17363788	0.08049901	0.120806426	0.038620207	0.04342624	0.12614538	-0.55102235	0.23967527	0.5458708	-0.14647183	0.7102592	0.17789944	0.07985345	0.47922263	1.3647218	0.37498856	0.4712847	-0.104184344	-0.73904085	-1.6339154	-2.8885	-4.3364034	-2.8609369	0.024562024	0.26889187	0.54346246	0.24212307	0.20195693	-0.2041178	0.9975652	0.18318109	0.06616766	0.16447636	-0.10674377	0.24280526	-0.18659835	0.2235191	-0.003083079	0.4400855	-0.16577993	0.16040173	-0.20372562	0.124579996	0.48496574	-0.21878268	-0.104234934	0.32326877	0.37919995	0.33374956	0.23471661	0.41195917	0.2713768
247668_at	-2.726492	2.9441316	-1.8877707	1.478136	0.049885705	0.4331899	-0.4741635	0.23975432	-0.5372418	0.4158861	-1.1998744	-0.10784962	0.8836828	0.29918268	-0.15654613	0.069868475	0.58711433	0.1948864	-0.005635093	0.12970088	0.2627701	0.2613396	0.41484457	-0.19206984	-1.2873873	0.05467319	0.311725	0.35967693	0.7998354	0.5407486	0.25248224	0.5044077	0.8556034	0.33511105	0.371582	0.03318762	-2.345033	-2.7643409	-2.762695	-3.8064494	-0.06183471	1.4206134	0.21024592	0.13445868	0.26302767	0.28602764	0.41287753	0.33611143	-0.05767918	-0.006346762	0.3042414	0.20765606	0.30607483	0.05250677	0.23574094	0.34198025	0.17941886	-0.02197301	0.04306846	0.26092774	0.32726407	0.24321008	0.15384972	0.4438933	0.4210716	0.057333264	0.29146293	0.08710692	0.11779585	0.18001023
252475_s_at	-0.33536446	3.9930828	-2.59165	1.1859853	-0.70487463	-0.36187047	-0.13295601	0.6625556	-0.9434636	0.16792059	0.75125694	2.3293812	0.20751743	0.6385647	-0.054721758	-0.106203325	-0.07227161	0.6479118	-0.13826239	-0.76039684	0.09066768	0.36494586	0.4242822	-0.23318914	-1.5746621	0.84916943	0.15887411	-0.017849393	-0.08724139	0.20938745	0.28886408	0.11289618	0.30501857	0.37664184	-0.33483818	-1.0682958	-1.8681314	-1.1900357	-2.7526367	-3.366286	0.81395787	1.2092183	-0.22502823	-0.049050495	-0.26425797	0.7932273	-0.1157645	0.5503097	0.9968721	0.6916524	0.43964225	0.03528746	-0.21902947	-0.3982878	0.13648428	-0.001334252	0.4847347	-0.17426291	0.1870813	0.13998266	0.16187191	0.60651284	-0.48568186	-0.41490164	0.09165296	0.113697	-0.16345719	0.060769435	-0.14715034	0.0755294
251432_at	-0.26665595	5.674384	-1.0420796	0.85866565	0.20135514	0.92138165	-0.49858406	-1.0332658	0.4630461	1.22258	1.1063195	1.2435406	-0.25528356	-0.6958997	-0.45163786	0.009296134	-0.7242193	-0.21146978	-0.56216955	-0.9783474	-0.8027993	0.8784975	-0.24767247	-0.36189723	1.5935062	1.1213504	-0.45341897	-0.73723173	0.5107728	-0.092000544	-0.93376714	-0.86507726	0.57596034	-0.6405581	-0.02804894	-0.33018056	-0.27	-0.674294	-1.7493495	-2.3314276	0.37284535	0.7941257	-0.3701769	-0.2918566	-0.2863222	0.4613566	0.94324374	-0.050840817	-1.0257549	-0.10274166	-0.39385846	-0.24130654	-0.9167474	-0.06725912	-0.3704824	-0.07151722	-0.12470235	-0.08300037	-0.24659416	0.479747	-0.32943907	-0.72847617	-0.32363746	0.42688078	0.6695479	0.55664486	0.5984637	0.33203375	0.5199297	0.7265743
266578_at	0.1887177	3.7563193	-1.2933229	2.8253293	1.3266236	0.47617015	0.52136296	-0.25739396	0.1931143	0.000342	-0.24214393	-0.5273768	0.023656666	-0.08653966	-0.04427941	-0.7095458	-0.50526303	0.009523092	-0.5022642	-1.1094667	-0.48566946	-0.17375435	-0.50171524	-0.4711291	-0.4135489	3.2062829	0.37422585	0.1584993	0.33702135	-0.1374681	-0.22197504	-0.40573734	0.6148814	-0.055734664	-0.46201974	-0.21410257	-0.45179835	-0.34125093	-2.9342666	-2.5456	-2.2938364	0.21691774	0.34269032	0.27792484	0.16183041	0.09210061	-0.5645915	0.3188257	0.38691857	2.063717	0.13861068	-0.46224287	-0.22286668	0.13190083	-0.22287725	-0.25350195	-0.16833743	-0.7293668	-0.011444936	0.14320457	-0.25015575	-0.3789826	0.6348135	0.16823184	0.092734456	0.19089252	0.20052168	0.42720264	0.23561738	0.41484573
263495_at	0.6329091	4.294823	0.8845088	4.1593547	0.6728776	1.1706271	0.31188262	0.22873369	0.9001474	1.9548743	-0.08796665	-0.03850993	-0.54226774	0.3303088	-0.16073377	-0.0921727	-0.116996214	-0.04291568	-0.11600086	-0.10045887	-0.26969782	0.110048294	-0.26407903	0.01807665	-1.9218739	-0.23513623	-0.1761313	-0.09936551	-0.3728248	-0.33175105	-0.17023364	-0.080554254	-0.70741	-0.11751841	-0.032191556	-0.045504224	-1.2596763	-2.18819	-2.6222544	-1.7623426	0.2683136	0.21033537	-0.14103705	-0.13340648	-0.02610597	-0.5885141	-0.2682955	-0.042235825	-0.6365512	1.605452	0.023697587	-0.17602801	0.06105227	-0.12953183	0.044202305	-0.14661857	-0.079448804	-0.11019302	-0.17025664	-0.08446067	-0.048721176	-0.046475407	-0.09626472	-0.033514746	-0.18922395	-0.2552214	-0.13819747	-0.10287505	-0.18683076	-0.097459294
253627_at	-0.74220204	4.4458356	0.9198774	3.5584447	-0.029033033	0.30355752	0.33349222	0.07299582	0.30721748	1.8901227	-0.5535919	0.18467729	-0.26111472	0.114863165	-0.09316917	0.21468559	-0.12623167	0.1866318	0.5457057	0.8705321	-0.34448147	-0.0000251	-0.5303786	-0.21268034	-1.5205419	-0.36751097	-0.1872016	-0.060238168	0.48769403	0.062222444	0.17454486	0.5141945	-0.14256054	0.27563414	-0.34779125	0.7488408	-0.9179021	-1.3151165	-3.2731056	-1.6304667	0.5460611	0.38236284	0.22214818	0.02408654	0.09811308	-1.0906081	-0.5866725	0.16036655	-1.9328605	0.706767	0.08740263	0.009119937	0.057838324	0.28062686	0.1785496	0.34984276	0.118815415	0.005828565	-0.055083785	0.17836155	0.19827393	0.1775131	0.10758897	-0.5270207	-0.71150446	-0.86384255	-0.8198423	-0.58514607	-0.50398445	0.23047197
266225_at	-0.03417726	4.8808403	0.46512687	3.222308	-0.1728776	0.8994798	-0.3168938	-0.2536076	0.099332176	2.1857069	-0.8584029	0.23837699	-0.104308434	-0.12863192	0.14752138	0.12311355	0.07387987	0.14119066	0.22168453	0.16228719	-0.14548358	0.14232424	-0.20417245	-0.23672317	-1.7995502	0.06855767	0.10053968	0.32134336	0.17740425	0.33357376	0.20656188	0.25886115	-0.08313282	0.040953804	-0.1629912	0.19597353	-0.62264997	-0.90600395	-2.3728814	-2.3166695	0.1844112	0.27463612	0.06601078	-0.051393878	-0.08343787	-0.93342143	-1.0439636	-0.34223783	-2.832467	-0.24594466	-0.0928121	-0.21919471	-0.25546905	-0.16806534	-0.1702146	-0.21971467	0.037062418	-0.22591299	-0.08692788	-0.28503266	-0.033999562	0.19720514	-0.1348511	0.3829184	0.31177628	0.22294185	0.4312392	0.36437762	0.5521495	0.4125487
247937_at	0.37301707	6.1629295	-0.17368029	2.9772484	0.07019775	0.45379964	0.4251675	-0.014677915	-0.16781573	0.9354254	0.70874363	0.3361886	-0.053263213	-0.4171387	-0.026778802	-0.10436446	-0.30484888	-0.16742542	-0.3632003	-0.66563964	-0.3746244	-0.06404007	0.032276373	-0.18530984	-1.5853125	-0.039199367	-0.25146297	-0.2608882	0.22671658	0.13126339	-0.2267236	-0.10647338	0.27418748	-0.70605004	-0.086184405	-0.8260695	-0.42089894	-0.5764194	-1.2169043	-3.1082695	0.73110807	0.006284056	0.19150105	0.108796544	0.07013273	-0.43903404	-0.27283794	-0.43767133	-0.8827202	0.82635516	0.036997706	-0.30001605	-0.22794746	0.30332333	-0.06653985	0.042505566	0.03021045	-0.36949375	-0.031150348	-0.023088792	-0.072304316	0.27905202	0.22103103	-0.45915556	-0.13632599	0.11611504	-0.068295576	0.10672161	-0.07569932	0.17864868
